eMLDVOagZUGBYETQFNfPXHAWRJICbcdSK,JDDCCCHCdDBD..eEBFMGFEDAAF...OHCAZABGBCFC.EHBCFGGBhABA....PHEAhAAAAFIDIBBC.SBEGhACAKAFALEEAaCGE.gFAHhABA..YAFEhADANCAC.fEGH.,2,-37,-25,12
gOKYWUAGBIMSaQLDFVTdJZbHPEeRCfXNc,BCAHMIEC.aGAGDDHF.FBFCdFCE.ZBBHHCDE.ECAGCAFE...XFEAhAAA..gFGHhAAAOEBHKADEUEEEhABAACIF.IHEBSAGELBHDJHBEeBAEhABAfBFE.cACAhAEA.,2,-45,-10,35
XOePNbCABaGHRcVJDTQILZWYdKfUMgEFS,GDDFRCCH.JAHBDDGH.QCAGLACCZGFGdADHKHBEUFCBEEEFFAABhAGA...OBCChAHAeHDA....NEHACAGHBFGAhBEA.aGBH..cAAA....hACA......hAEA...,1,-19,-36,17
RIYeVaQgBFKDbXJGTdMLWUSNHCAZcEOfP,ZACFEHGC.OEHDRBAF..eFDAQAFAFCFEDACC.JCBBdFAD.MIAChAAALHDC.SDFGhAAANHAD.AFCCfBAHhABAIDCGaAEEKEED.....bFAGhAEA......hAFA...,1,-23,-28,5
ARgCfBGLZMcQFEaIeDKUPYbSNHXTJOVdW,CGCBBBFGZBEA.MDEHFEGF...EDFEeFFB.DDCHKABC.UGGH..hAAA..bEDBSHCGhAEAHBAAJAFC.dAGFAIDA.gDBBhAFA.fEHALEABaFHDhAAA.PABANEBATBCChBAA.WFFF.,1,-16,-20,4
WfJRFbeLPQgNSMUDCYOZGdKVAXBacIEHT,BACBaAGG.ECGFHBCB.TFDBJFCA.RAAFFCGGeBBB.LFAHhAAA.QBDDhABASAEDDGGECFHCZDFEdAGDKHEGhAEAXFAGIEHEfGHA.PHBEhAAA.gDAGhACA..,2,-28,3,31
XOEIGRCgYDJfWTcKLNPZSeBdbaQMFUHVA,ODEEECCCRCEF..CACH.DCCA...JAEGTDGCLDADZBAFBCHBhAAAdFFE..aBAGQGGBhABAFHDC.HFAFXDBEhAAAIAGG..YCFC.fHGHhABAKGCENCAA..hACA...,2,-41,-9,32
TWMbSAFZXfecQYBaJKRIVGLEdNUHCDOPg,ZCDBXGAFeBCDQGBDBDHE.KEACICFHGBGGLAABhACAEGFEdDBFHAACDHGCOFEEhADATEGB.MIFAAAHHfAEDhAAAaAFF.RECC..NICD..CGEG...hABA......hADA...,1,-3,-14,11
aZLeTGbgdIRMFBfJQPOKSHDcVEAXUYNCW,XBGEUAAFCDBC.ZBABLDDDGDDGdHGHRAEH.BDCH..JHDGOADAhAAAHFGDDBHDEFGAAHAA.hABA.....NBICeEABhADAgCFG.MIACQEEFhAEAKGBC.SGADhAGA...,1,-11,-22,11
UYLKTZgXeRDVAfQOdGENcCMSFJbaWIBHP,QADFOFDGGCGGEGFD.CGAB.FBGH..aCEABFCDHCBCUAAGKAFCZFBHhAAAXDDADGIHAADFdBABhABAMHBE...SGADhAEA...JEGH.....hACA......hAEA...,2,-22,-21,1
GeFfcNBLPgKXWITDQdCSREOHMJaYbAZVU,UDEEeCAFFGAH....fBGGBFEALAAAKHBE.XCFChABAIGHADCGEdAECCDDC.hACASFBCREBF.hAEAHBABaHECACDC.ZEFBcGEANBEB.PACDhAAA.WAHB...hAFA...,1,-20,-22,2
AXINGOfSMVFJPdaUeDETHLCcWgRKBbQZY,XEGFGEBDSGFBFBGC.dAEEUDDAeHCEDBBGEBGFLGFAhAAACABB...gFABhABAKAAFBADGZEGFIHDChACAfGAA.MCIF..PADGhAHAaCDC.....hAGA...,2,-25,-17,8
aDWNLcPEVdACbKZIQGfMROUJBgYeFTHSX,CAHCKEGFZDAGQBFGGEDE.RDBG.OBDEBHGD..eGAEFGFDHCGBhAAAaACD.DBBCLFEHhAAA.EBADADAAIGBDhABAMBID...........hABA......hACA...,2,-29,-23,6
fCQPUcIBMJOYbTFESGgWVdZDLNHAaRKeX,aEAGKFEFeBFH..XGCFCHFG.UACHBACC.OCCF.hAAA.YHEATFBDFAEBhAAAEEFGSCFEhABA..WDHFdDECDHACLHAAABGEfGGFhADAPBADIHHHhABAMBIF..,1,-27,-29,2
UeJXWHafQIVAgELDNMTRPOcBCKFSGYbdZ,LEAGMBBCREAG.OEEDCHHC.KABAFAHDGBGEdCDEZGDE..UGBAhAAAeEFEJBAHHCAC.aHAAhAAAIGGD.AGIBECCEhABADDGENACH..........hABA......hAHA...,2,-24,-19,5
ZQRSGHXNYeWPCETaVbUOLABdfFDIJgcKM,dHDFFADFDHDGJBBH...KFECMACEZDDG...RBECHEGB..NAIG.eFBDhAAA.CAHE.EGBBaDCDUBFDhAAA.LABBhAFAAFEFBDGC....fEEBIHHE...hAGA......hAHA...,1,-27,-41,14
DKfGVJNbIeLRSFMTHZXaWgcPAEBOQCYUd,EGDAOCAE..QADECGECUFAC.DGHHGAGGJDFH...IDEFhAAARDAFSFHBhAAAMFFEZACCaDCF..gAGChABAABADBHGF.KGAFNIAB.LHCA.TCGHhACA....hADAWECB.,1,-3,-40,37
RHGZcUTWQgeOfIdYCFNAbVMXBSEKaDPJL,MCAFBHABSDDBKEEG.DEAFJECFLFFFRCCGGEGEZEGBUBGAhAAAQGCD.eCBDhAAAIBEDdADBCBGDAAIFXFADhABAEABD.aABD.....cGEHhADAWDFC.....hACA...,1,-21,-25,4
UOSCdMTgPYFWDHLQfNAREeBcaIZKJbGVX,RABBBCFA.aAEGKFDGGBAFUDDB..CHAG.MEGD....TGFDhAAAPDHB..FEAHHFCBhAAALCEEfDABhABAEDHH.IAHAZEBHJADC.bFED.XEDBhACA.dGBC...hABA...,2,-29,5,34
ZcRVSTJFLDYNOBfWbegGICPAQHUXdEMaK,HFBFUDGFEBDHKDGERCAH...SHFGJDEFFFCB.DDDA..OBABhAAABABA....fAHEhAAAbAFC.gEEEhABACHAHAHFEdBBAaGGAcADF....hAFA......hAGA...,2,-35,-32,3
VCLaKdeXHQOIbWGDEAfBFgSTRMNPYZUcJ,BFEGFDAF.SCCFTGAFRBCE...MEEC..NCIAZDEEJCADCHDDLFFHhAAA.KGCEdBGHhAAAeAFAXGGD.hABAQGAD.OACEIHHBWFFEhABA.DDEEAACFfCFFhADA.,2,-28,-26,2
XaVGSWZJPCgBENUcMKFfHYQTbODdARILe,RDECLGEAeHAA.XDCCaFGH..GBBGSAHDZFBEJAFDCDHGBDAFhAAA.UGBAMCAHhAAAKAFDFHDEHBBG.TEFGhABADIGAABBBIAHB...WABEhAFAEEAFfABHhAEA...,1,-14,-22,8
UYEgfaRGXIeZVONbWKPLBHDMJSdAQFcCT,FHBGTAGEUBBB..EGCD..aCGARFEHGABF.eAADOFCEhAAA..NCIEKEDFBFHHDCEDhABAJDEEAIHC.CAGC...fEABhACAXFFDIAECbEGH..PFAHhAEAMBAB..SHEGhABA,2,-40,-13,27
ASVcReJPLHWQgCENDdTMKbBUGaOfIFXYZ,SCDDRFFEeBCALFABHAAAQBFE.CHEHDFDAdAAGKGCHhACABHGEaDDHODHDIAHEhADAFFAFXADFhAAAAAEA..cCGDWFBHECADMAGF....hBBA......hBCA...,1,-8,-26,18
KBdMVWDPJNEeYGbaCSFHgITfROAcUZLXQ,ZDEGXCAAQAEEKFDC.BHBHdGBHMAFHDEDH..JGFA..eAHHhAAAGABCCHGDFACCIBHGhAAA..fGEAhABAAAHGLEABWDDANIDD.EAGFaEGE..SEAFhAEA..hAGA...,1,-19,-34,15
BYQVGfZEKTPXHONWbcUMJdagFeLADICRS,DFFECHHGBDAHQGGBGFCHZBFDKGDH....XAEHHBAGNAIE..hAAA...bCFAMDHBhAAAJBAEdDDAaABG.FDACAFFCSEAAhAEA.fHAFTAGA.OHCChAFAUGAF....hAGA...,1,-11,-23,12
UIKFLcbBWMZPHfdGAXQJaeTOSRECNYgVD,JAFBTAFC..OAACEEDH..CBHA.....gCDDhAAAUGGHKEAFLBBFhAAABHAFMFIDHCDGdEGCADIDaACAeFAGhACASHACRGDC..YDAADFFEIHEFhABA...FDHFhAFAWAGH.,2,-36,-6,30
gSYdFOEQMNVBRZaPLUGcCDHAWXbKTeJIf,XBFDTFFE..eDEEJFEG...IECASADD.FCAAhAAAEBABMDDDBBEAaHECUGAEhAAAGEACCHHCACCBKHCCfGHAhABAdAHG.OAEG...NAIC..hABA......hACA...,1,-12,-28,16
bHKNPgSdWDYeVcMQIfRTAECBFGJXUOZaL,BABFJDFA.OFBAZEEFLAFGKGAC......gGGChAAAdHADDGCAeBDHMADGQDAGhAAAICDAfHDBhAHAAIHACBADFGGA.GCEE.XCBDhAIA.aCHB.NBDFSEGAhBAA,1,-11,-40,29
TfQJHDgXFGAeYSOCEMLcIVZKaPBdRWbNU,eAGDOCDHCACA.LAAB..IFDHKDGBaFBDBGDHdFFCREAD..hACA..NIDF.TAEAhADAJCCB.DAGCFAEHAIDGSGGBhAEAMAAD..cGGF..ZFEHWCHHhABAfDBC.hACAQBGD.,2,-23,-17,6
cEIbQdaCYASROJKXVPFGeZgTDHBNWMLUf,RDFC.KBAHPDAA.FEGCZCBB.DAAABGAG.MAAELBEA.hAEAUDDCEAFDQGDBhAGACGAD.AFEFODEGhAHAXGBBeBBCHGDGfGGAIAFH.aFCBhAIASHGA.hBAA...,2,-30,-22,8
YWVNKSCbQecUaHGdEOLTPMgfFJRAXBDZI,DDACZGCE....IECHVFEFKAGD..CBGB.QFADUBCGGAAEhAAAECEE..LBAAhAAAPCGB...fEFDhABAFHGEAGGFBEEENCIAeDDHaAFGODAHMIAG..hACA......hADA...,1,-15,-27,12
NCgPOJcWFAaYXMbEZLKfQVRTSUeIDGBdH,aEFFMCCFZADDKEHH..QFBERAEB.UBAGIEDGBAGEdEHChAAACBAD..OHBCJHDEFBFFhABAAGFF....XEADhAAAEBHF.LAHHfFDFSEGFhABADIAG.....hACA...,1,-24,-31,7
ObKIcfYCEBHRDASLZPXaTUJWgdGNMFQeV,SGGBZDCGaHAA.UBEFJHDG...dBACGBBHFDGE.eDADVGAChAAAKFFA...IHHBhAAAfDCD.EFEAhABABBACDFBCAFAFPDHD.TAGD..hABAWAEE....hACA.MFIF.,2,-22,-17,5
QBdUWLMaISDeVGHZEgPfJCYXKONbRcFTA,BFEAUBGBMFEDaDDG..DADGeADDHAFFEEAB....fACGhAAACCAGKGAD.OCHFhABANDFC.bEBCFHGE.AGGCQAABhABAdGHAIHBHSCCD..hAEA.ZFBDPHEG.hAFAJBBF.YEEC,1,-4,-20,16
RIOCaeGWKdTHXUfFNMSgQZJBPbLVDYEcA,OBDGeGDGGAFGdGADHDFFUDDHFHDA..MBCCQDDFBFAELAHHhAAADACHEEAGAIBECHHCaEAAhABAKHGA....fAAGhABASCAE...JHBC....hACA......hADA...,2,-20,-19,1
AVZKYDFaRTMHWNQPOIbdSXJCcBEgefLGU,KHEADDDFFHAERDEGHCAA..QFDDOHAEdBGG..JBFGBFCBeCBBhAAAGABF.AAEEZFFAhAAA.aAHFMFFE.NIEF.hABAIGABXACFCEHH.EAEC...fGGHhAHA...hABA...,1,-17,-26,9
WJHQMDgFNaBIdeTfKEbSVGCAUcXYPORLZ,UEEDXCBHODAGZAABHDGD..QFACDCFGFFEHBHHHdDHEeAEFhAAAKAFA.EAGDSAHBhAAACCFGABBA.PFABhADA.LAEDMIBEaBACfEEBhBAAbGCE......hBCA...,1,-14,-19,5
JKgBHTbZeDdMAQRaYNWOVIGScPLUXCfFE,aDDF..NAFG.OACGGBAC..SEBDLHEGXACAhAAACHGBEFEFKDHB.HGAGZFCFDCDGhAAAMDIFRAFB.VDCD.cAGAhABAfBAE.FHACBFGBeFHBAACEYBGFhAIA...hABA.WBBB.,2,-8,6,14
KJXLHQVgdGNMWSAFCYReTDZOPbUfaEBcI,FDCFCHBCREEC.DIDGZFCH..OHAGUEAG...EFFDBAHA.KBDELBCChAAA.QBGAhABAdGGGMCIF.ADABeEFGhACA.TEAHfBAAIHHHHCDG..hAAA......hABA...,1,-20,-38,18
fWBaGFHMQRLZNScCYKgUVbedXIPJAOETD,TCGFDEFFBGHD.GBEHHBBDRDDEZEFD..SAECCBCE.KFBDhAAAUEBBeEHFdHBHIAHAhABAAABB.EBECfADDhAAAFDABLFDB..NCAA.cGFH.hACA......hAFA...,1,8,-43,51
PQeADdcaFGHCRSZJNXMOEgTLbfYVUKBWI,DBDHdHABFBEDGDGGRGDG.ZBEE..JBAFMACD.EGDALBGD.hAAA.fAEHhABAVDCHBFGDIHAH.hAAAeDAGAGIBaBBFSGHH.NICBXEAChADA....hAEA...,1,-18,-38,20
VIeQLfSbcaDNCFWHZgOUXGPdYBTREKJAM,VCEFeEDGLABA.SHGCbEGHDBFC.FDADZFAGUGAHXCAEhAAAdCDDBECD.TBGDhAAAEHCGABIFMABG.hACA.IGDBfBCB.aGFHCFHG...hADA......hAFA...,1,-15,-20,5
LKZGBNEIVMTdYHcDCfWeSFbXgROUPaAQJ,QECBKFBHZBAABFEBEEHB..MEHHdGFBHACC.DHCACDAGeCEChAAASBAG.XBGChAAAOAFAaGECAIBELDAChABA.IFAB.....hABA......hACA...,1,-7,-50,43
aJdFUVWAfYLOHRbXKBDNQScZTMPgeCGEI,LDFAHBEEXBAGKBFABDBADFID..SEGCTEDF.MFHHhAAAeCACEDBE..IGABhAAAaFEBdFAHFAHFUFGBAEACfDDDhABAOABANIAD......cFBFhAFAZGAG.CHFD...hAGA...,2,-31,4,35
