LAbfBYGWITNEFKVDQHJPdRXgOZSaCeMUc,BFDGGAFE..TBFEFDCCDDBHHBCFdEFDRFDGOFGBZACE..CHBG.eEEBhAAA.MAFELDHBhAAAAIDG..fHBFhABAIBAEKAHBVDAF.......hABA......hACA...,1,-12,-29,17
SdgVHZODUfTbIFGEXKMAYLeJBPaRWCNQc,LEEGeEGHBDDGaGBGCFAA...QABAdACGHCFHDAEFUBFF.TGDDhAAAFHCAEHAE.KDBBMIAAhABA.JEAE..PAAFhAAA...RAFENEFESBDH.hAFAgGGG.hAHA...,1,-13,-20,7
HcfdIZMEUaDGNXgSFJVYebLRPBWKTCOQA,HAADdHBHMEDEaBGCDFAHGACD...XBGDgEEE.SDHFhAAAVFDE.eEHHhACAbCCCLCABhAAABGDDTDBGCHHBAIGA.IHBE.ZADF...hABA......hACA...,1,-5,-17,12
fQLbOWDVEJXZIMgTPaGHKdFSYUcRCeANB,BFDGQDACLAEAODFDDECA..JCHDIHFG.MDEBhAAATBCHGAGEHGAAFGAGhABASGFG.hACA.cACEeDAFACAAbECDEEFB.....hADA......hAFA...,2,-27,-18,9
NEWZISKBdGegQJFMAYTLbcDfOXCaVRHPU,TDACLGEA.DAGCOEFECBBC..aBEARFBGHACH.UAFHEHBEZCEFhAAAKHGAdAAEGDABeHDAhACAQCGAMEDEACID.hAEAbFAAXGAC..NABF.....hBAA......hBDA...,1,1,-18,19
AaEIYNDBgVTXcFMdOWZHUSKeGRPfQLCJb,aAFBEHBG....IAFEDBBCBDEE..TEEGFDADMAAF.OFFGhABAZDGDSAABhACA.eFHHPHCAhACAfEBCQBGBLDAECHGGAAHB..YCCFhADAgGDD.hAEAXAGH.,2,-29,-10,19
YOaVFUXbcAKDJCIHedWTNRLPSMfgGQZBE,JEACHDBH.dBDE.TGEBLBCE.MBGBGBFGZCGBBHBHOADAhAAAFGGEbBAC..ACACDFEDhAAACHAHIAHC.NCIC.hABASDCE..fGGBhACA......hBBA...,2,-47,-8,39
JUKLgQDGPMcNISaCZRYWHfOVFdeTBAEbX,XGBCUAADKEFCLBDADADG..MFFD..ICHAhABASBDCCHGB.RCGDHAAFhAAAOEHFdCEABHAEAGEFEGGEJEBChADAQAGDGFDF..NAEF.....hBEA......hBFA...,1,-12,-29,17
CXQWAeKNaGHTZROcUBISdFbEJVDMgPLfY,KDCDGEAHHEEFZABCOBCEUFGEBHDH.dAGCbGAA..EDDEDFIH.hAAAMACC.LCGFhAAACGDC..WBHBAHHHaDDDhABA....TCACcAGA.SHEAhAIA....hBAA...,1,-21,-31,10
PdYaEJOTAUcgHeFKNZLMGIbQBXfDSVWRC,UCBCHAADKECALCFCMBGDGEAGQEGGBFFGDHBC..SFHDhAAARADCCAAC.dCDBEEEFhACAJHCCAADA.eACE.NAHC.hAFAIHHA.fGFE.WHBAhAGA.....hAGA...,2,-25,-16,9
dgUSVTDWBFJaHILCeQPKXAZRMNcObYEGf,MGCEOGEA..EFACdABBUBDFSCBC.DIGABHCH.aHEAhAAAIDHDCCBC.QGBAhAAAKBHFAEBERDFB.cDDEhAEA...GBEHfEDB.hAFA......hAGA...,2,-41,-31,10
cAKaRTFMUNQPZCYDEfIdBbLWHeXgSJOGV,KEHBTCCBFHBA..UAABQDAD.CADCDDGAEADBdCDH.BDFAhABALEGDHGFAeFBEhAEASGAGGAGEAFDFaBFAhAAAMFAFZFDB.IABF.WHFA..hAFA......hAGA...,1,-17,-25,8
BgLNTOYXWCQEVaHbGIZAPdfRSUDKMeFJc,dHBHRDAGUGEBKBAHFEHHBBHC..LFFF..OCGH.XACGhAAACBEEEDECHEAE.hABAIAHAAIHESCDAhADADCCDMABGeGAC........hAEA......hAFA...,1,-32,-41,9
LGXWSebagQdZHUNYfTJVCEMOADIBFPcRK,DAEDFEGDRCBCGCAE..SGACeABBaGHB.dBFAUGAD..fHBHhAAATEDFCGFF.OHDChABABDHHKGDDLBBChACAXAFCbEEB...gCFF.hADA......hAEA...,1,-17,-25,8
OGdHXFZbKNRIYCUDAJLgcSMPTEVQBfWae,JEEGLGEA.SCHHTBDG.QADBBFHD.aGBHeAAFhAAAGBFEXEAGhACAbEAE.KAHFRBAG.CHDEACIHcDDAhAAAEGGD...fHCDdCBEFGBG...hADA......hAEA...,2,-28,1,29
NUMRGZHDdWeOgfFLVJEbcaSYATXPCIQKB,TCGCCHHGKDGF..BACGUDAAGCCGHFDADFID.....WECEhAAAOFAB.FFGEJBBChABAEHDEaAHFAICA...IHFEhACANBBG.RAEC.eAED...fFEEhAAA...hADA...,1,-22,-38,16
DgRcBeNGQWVOHICdPUFZMAJXYTbafLKSE,JDACXCGC..TBFAaGBA..LAAFSFDEEGHDDFEHhACARABCBHHEGDBB.QAEFhADAVFBF.IHBAhAFACHDHdGGCFEGEAGGD........hAAA......hABA...,2,-32,-11,21
BZbDXIeGaREUMdYQTgAPSWFfHCVcNOLKJ,SHBGFHBGHCDECABE...VBFAODAHKCEDZBACDIGE...eHFAhAAAGDGCEFFF.UEBEMADEhABAdFECQEBBhACAACCD.PDHDfAHENBBFBEFC....hAHA......hAIA...,1,-5,-26,21
SaLCXYKQAFDUMZIJPdHEBRebVNcGWOgfT,UCBFMECGZABG..IFEHdCFBBEFARCGD.eHFE...VFBEhAAAGACB.OGAEhAAA.fHGFhABAaCCGCDAGKAHBADIHDIBA..........hACA......hADA...,2,-37,-33,4
cMZDfWIYLPUgbFENQeVaKTJOGHXRBSACd,dEGDMECGZCDGDAGC....IAFBLFDCUDAEFBCDEBFE.QGDDhAAAaHDGKGHBOAHHhAAAXFAG.SCHHhABAAGGCCFCH.fBEGYABA.gDADhACA.eFGHhADA...,2,-35,-25,10
RYfBLUTIPcGEgdASDWMHNCeVOXQJKFZba,SHFGMCHFHCCCeGCGOBGH..QABGJEDFZAAC.aGBHRDADBFGFhABATAFG.IFFEhAAAPAHD..EDDEdEBFhADADAFE...NEIE.CGHH.......hAEA......hAFA...,2,-24,-11,13
ePBbJYUaTfNZMEcSXRdAIgHDCQVWKOFGL,HAADDEFACGDG.VDBC.KBFCFBCA.LFCFBHCB..JFFCUGFC.hAAA.aAHFTAGAZFAFMACEhAGAEEDG...SGEBhBDAdDAGAGAH.IDGHgBAE.OCEEhAAA....hABA...,1,-18,-35,17
acXRZFCUGeEJITOHVfgYKdSBWbNQPLDAM,MHFGXGBCFCAHGEEH..EABEJFBHIEGH.ODDHhAAAfAGEKEBHSEAFhADABDEG.NEIEQFEDhAEALAAGaFCFRBDBCAHCeCCC....hABA......hACA...,2,-31,-9,22
OQgbDCKdSafXcLARWZYMBHPNFeUGEJVTI,RGFGZAADMEEHHFFD.FBGDeEBBUEBE..JFAF..TEDDQABBhAAADAFFKACGaGDH.XCEEhACAADDEBHHH...NAED.hBAAEDHF...OHAACDCCdFFBfBDHhBGA.....hAAA...,1,-3,-29,26
DcdXBKCfQaZRWLMGVNJbSeTEIUPgOFYHA,DGHHXGBCCCFA..QBACZGEARAFELAAFGEDD..VCCFhACAJHBA.eFFA.IEAEhADAgACG..hAAAFDGBAAGBBHEB.fFAH.WAHDhABAMBBESEAChADA..,2,-30,-17,13
dgARJYCcaDXSBMELPIfeHKZFUTbVOGWNQ,RFDFJAFBCAHD...DBAEBAFELACH..IBBCHEFAFEBEUBDChAAA..TCGC.hABAOHBANCIA.dEECACGGaGGDhACASHAG.MIECEDFCPEAAhADA..KGHB...hAEA...,2,-42,-17,25
LVdDcKfCZYJUAGageXSTBQRPNbIFMHWEO,aGAHeDAC...SFEEQADDRFBH...bECFMEDEHGFEOFHBhAAAdHCDKCAECAGGJHDGABHCgEGBhAAA.BGBFhABAIBCFEDABDDDEfBFG.YAHBhABA...hACA...,1,-10,-25,15
ESIXeaHGbLNdcUCBZODAFRgVTJKWPQYMf,FCFCRGFG..VDGBTGEE.KBAEQBDH.MIDASECFhAAAXDAHaCCG.bGAGhABAdGAHUEGBCBAEBGDGDEBBAIBGhACAgBGC.PAEAYAFGIACDhAAAHDDB....hABA...,1,-7,-19,12
KHgBNVUOSGfacIZWAeRbYDLJECXdTPMQF,eFBBRAADDAGCLEFFCADD..dDGBMAFFKFFGHDCDBCDA.UAGCOEAChAAASCCCGBGEaGBDhACAZBABABAD...bFDDhAAA..EHGA.........hABA......hACA...,1,-22,-24,2
JUNLHVAcSPREgfQDTGBYZXebaOFIWKMCd,SHBGRDAGEGHH.QAGETDFFBHFEZDAEeFBG.OAABhABAIHAAMHFEdABA.hACAJADCUEFDLCHBhAAAABCFcBDFfCDHDEIF.XFDB.hADAaGCB.KAGECGAC...hAEA...,2,-12,-8,4
cYOJGENXIPTRCHABLQUZgWbDKFeMdfVaS,LEBEUCCBZEFG...bAAFFGAD.dFCGaGCA..SGGDhAAAOADHEDFB...IDHAhAEARAEBAACGBEABQFGEhAFADIDA.KCFC.MIBAcAGFYFFFhAGA......hAHA...,1,-14,-40,26
TKFXVcadMOeRQJUfZGNHgEYAbBLSWIPCD,BAFBSDCD..PACBCGGADBEBKAGHFEHF.....VGCEhAAAdBECOEED.eHCGhAAAJDAHUBBHZEABNBAE.HEFEhABA..EGGBAIHEWACCXCFB.MDDFhABAQCGB.fGAEhAGA,2,-30,-22,8
ISTQCRcVgdYJZBbDONHGLUfAXFMEPeaWK,FBDHMHFGEEFD..eFCHKDAE...SCEFCGADREBG..VBGBhAAAdEHAYACD.hABABAFCDACHOGEChADAHEABLAABAIHEaAEA.TCFE.gFEChAEA....hAHA...,2,-34,-15,19
TWEAFeKGgMUNCPfLRZXOVaSBDJIQcbHdY,FEEDKAEGMFEGCFCG.LHCGRCCFZBFC...OCAHaHFG.BFCHDAAF.hABAQCDCHFABdAGH.hACATABFEEHD.AAAFGAGAhABA...UGGCfBBESGAFhADAIDAE..hADA...,2,-35,-6,29
ZHMGdBRSVFPbafNKXYWcJgCOUITDLEeQA,MGCEdBCGSEBDFBAA..aCEDKCEG..XBGB..hAAAcAGCCBDBOEAAIGFGhAAALHFE..hABAEEFG.AHAGZECBBEHC.RGAE......hABA......hACA...,1,-26,-42,16
LVSdXeCUcEYWHaZQARJFTODBMKIfgPNbG,RDEDFAADDCBEMCFD..KHEE....fECH..NBAELBGHhAAAdBGFCDGAEDAFHGAAhAAAaBEBZDBHJGDABGAHIADChACA...gGGH..hAFA......hAGA...,2,-49,-25,24
VDCKNLaSJUXPFZBcTERWQIgeAHOfYdMGb,HFDFOGEAdBFHGACGDFIFKDAELAGF.SBAHUGFEXCCFhAAA.ZCFETEAFhAAAEACE.WHFA.IHBChABAAAGDfFAHbEFECDFD.JHAABAEG.QFCAhACA..hAFA...,2,-19,-13,6
LZQFYVSNDIbEBaMKCRUGcJAdTfPegHOWX,TGBCeGEAODEB.LACGFCEESDCDDCDG.EAABBDGDhAAAKGEGCEGH...RACCUGGEhABAcDAHdAHA..fAHGhABAPDAH.gGBD.WFFEhADA.....hACA...,1,-19,-28,9
VcPbgRLFUHedGSOZTEfNYBCKJXWMDaAQI,VEFH..PFBBRCCFLFBBUDCBdBBFGACHZFGB..EAEA..hAAAfHDHBGFHCDHCKDAFhABAJAAF.MAIHAGDBQAGEhACAIGAF.........hABA......hACA...,1,-23,-24,1
gZYVFdKBWEfRDUGSQbLeCNHPAXITMJaOc,XCGCMFFF..JBGHaGHF..OAABZFABFFEFKCBABDCH.EDAHhAAADFAHGABFSEDFhABAQAGELAEHhACACEHE.NBIC.AHHB...TGGE...gGAHhADAdCABfFCAhABA..,1,-7,-38,31
fYOJXSRPdKBIeFCgbGLHEDZNTAcVQMaUW,QFDHaAGD.UBFGfBBB.JECCXBCA.hAAAPEAAKEABBEHDIHHEhAAAFFGHgGDGhABALCHBDHACTAEEABACMIBE.WAFESDDEhACA....hADA...,1,-16,-34,18
LCIDEBfHbRFNXaAZVgeSPcOMJTWYQKUdG,ZGFGVFDFeBEE..SDDF.OABHTDBC.YEEEhAAAQBGD.UGGAhAAALFABCAEGDECHfFAAhACAHFCHRBCGNACFAAHA.PHACMABH...WAFEhADAKFGC.....hBAA...,1,-9,-14,5
edSENZgJFXAcaBCbIQfPDTRKMHUYWVGOL,BFEDCFDG.QFBCDGHFKAAEHEEEUDDD...VAEGLDAGhADAdGGF.EBGAZAACFFAFACEFaHCEhABA..IHEFhAEA.fBCCPCABMAIF..YDHHhAFA...WHAAhAGA..,1,-25,-27,2
RgYdGaBECFXfbKSLWJOMUeVDZPHcNAQTI,QCGCREFHdABDBFDG.CHGC.FDCE....XDAAKFACLBEChAAAJFDFOBDFUGAF.VAAChAAADIGG...ZAFE.PFABhADA..NAED.AHIH...ICAFhACAYFECaHDC...fFHAhBAA,1,-25,-35,10
HSIgQMYZBVaPdfXNCeFbRKLEUWDTOGAJc,JFBBHDAG.SACDQCBFZFDABGGBaBGGdAAE..XEEFhAAACHFGFEECKFBDUAGB.DHDGhABAOCHDAIDG.IADChAFAMFIHPACA.NDED......hAGA......hAHA...,2,-25,-22,3
ODMQCgKbNWUPHLZFXBTEcSRYAJafdeIVG,aDCDeCCHGEEDODFEDGHF..MGBA.CACH.KAED...NACCUGDHhAAALFGD.FCAHBGBEhABAEAGDSAHBhAAAAGADdAFA..IBHF.....hABA......hACA...,1,-33,-34,1
VSCgDdRBaWNbTGQKeMHIEZAcPFfOLJXYU,FHBGOEEGLABC..XABEVAFC.SBFCCCEA.hAAAdGGFBEGCaGCENCCGTFGAhAFA.GCBEeFADMAAFhABAIFEBAAEC.fBCB.YHDGhAIADEBB...hACA...,1,-20,-29,9
aZSCRGeWEPdLTJcMQKHNYgBAVODUbXFIf,OAGHDAFBUGGEFFFD....aGCGCDEBGECG..EDAGdAABJBGDhAAAMCCBKEAF..HEEEhABANDAC.BBCCAIFA.XDCBhACAIBEF...fEHG.hADASHAA.hAEA...,1,-34,-35,1
AUJdObPXNZFIWQgRGBMEDTVHfeYKLCacS,UGGDdGDBOCFF..XAEAZEABFBAA.QABG.RDACGEDGhAAAMBIDDAECVDFEhADAeCDBLHAAaHGAAACA.hAAA...bFBD...NBDB.IBHHhAEABHED......hAFA...,1,-13,-22,9
SJBCTNIFMRcOdXZaLAgVDbKYHPGWEfeQU,DHCEKHBGHBFAGBBGECDBeACG..SGGHBHHFCEGF..TFEEhAAANAAFMDFB..OHAChABAdEGHaECFAEIF..bBFA.hAFA.PHDA........hAGA.WBBFfAGFhAEA..,2,-27,-25,2
fXSYKeaIDMHORLbQEACBUgPTZdFNJcWVG,CFFGUGGG..TBEEFAFG..JCGD..VDGBGECA..SBBDhAAAeCBFDBAHOAAGhAEALEBF.EAGCAIBABCEFhAIAPABGdFEANICHfEDA.KGHBhAFA......hAGA...,1,-26,-32,6
NSDFZLaWJXcBOgMfPeAKQTCEIVURGHYbd,KEHBCCAH.EEBEUCEH.GDBEHGDGdBGH.SBBEDEIHZFFBLACGhAAAaHAE..JAEFBHDChABAMDAB..fAGEhADAADDCQEFAIHAE....hAEA......hAHA...,1,-19,-39,20
UQKDfdaHTPLVcAYMCbIBgWFeGJOXSNZRE,MBFHCFDGBEFEFDCDGCAE..OHCE.SGHDRFGBUAADDHAAhABAaFADHAFD.TCDFhADAPACH.LGDChAAAAICA.IBAAeHDE.JAGB.NAIEEEFAfADFhAHA...hABA...,2,-22,-19,3
cZQSYMOHWdfEFRNaUBJDICXLgKVTbAePG,GECFQFDHMHEAHCEEdBACFBGGaGBHBBBHDIAC.CDCC.LAEFhAAA.KCHHbFFHABFDeBCFhABAPADA...SEHBhAAAOGAEEFGA........hACA......hADA...,1,-17,-18,1
DZcaXBfdHJTWYMPACIULVbKGSFgNReOEQ,UGGGLFBBKFAGGBEFFCDBRFEF..eABHEDGF.DEFGZCCA..aAFFBAEHhAAA.dCAEJAHF..hAAA....YHBAhABAAGDECDAGIHGE..SBBEhACANEIE.OFFH..hADA...,1,-29,-30,1
eUXfgDIVZcNSWBMaGQROFdYPAECHKTbJL,CHCHTCCBLDAC.UAFAXFAF.DBBAVEBBZAEE..SHEGhAAABACBMIEAGCGAhABAQFFCFEEDdCAEABEDEBBGhAAAKGCBeFHH..fEHE.hACA......hADA...,2,-26,-9,17
IadRfCbcgBFMDGPSLNeUATKQVHWEOXZJY,TFCAVBCF..EEFDZACG...JEFAIAHEdBGCRCAB..CDCE..hAAA.gCFEhABAMIAGDGGD.SFBChACAeEEBAIEA.KAEA.HFGF.WHCEOBHF.aEAHhAAA......hABA...,2,-24,-15,9
KPUZVbRDBLYMSTJAcaGQHfdOeCXWNEgIF,GEAHHEFHdAHGeBBAXEBDEBEA..FHGEKCCHZFEERAACBEHEMDEAJHBChAAAAHIH..QBEEhAAA.CHGH.NABHIAHAhAGAPFEB..........hBAA......hBBA...,2,-19,-19,0
ORCVIHabDZNdTSGcULFQeEfJgWYPBAXMK,MBDHKDBDOCFBRGDE..CHHEHEAHDBGG.dEEHSEGDUCAB.QADFhAAAeAHDEABF.JHFGhABA....WDGBhAAABDDEAFDD.XGCF.aCAANIAF...TGAChACA....hAEA...,1,-16,-36,20
LHYZbcSDUMfWeEKdCJNVOaTBPQGXgRIAF,FDBDLFBBZDGB.SGDAUGAD.MCACeABF.KEEFdBHC.CBDB.hAAA.JHFGVAED.OGDEhAAAaEECBEAC.QEGChABA........hACA......hADA...,2,-40,-31,9
MNgJPKQYeObTVRALXHaGUBfZEcdSICDWF,XAEGaBBDGEEDUEEHBAHG.ZADAdBBE.CGHE.DDGA.FFCFMGAA.hAAA.JEABKDHD.eHCAhAAA.ODDA..hABA.bDAC..........hACA......hADA...,1,-26,-48,22
WLgJGANRUbCIDcFSTBOPHVaXMdeQKZfEY,UFDHCFDGDGHF.FCHHBFBCHBCF....aCCAXAAD.eBFFhAAAZAFGEHCC.LABAhAAAJDABAHHA....NICF.hACAICGF.SFADOADGMECFhAHAdCAEfDDEhACA.WFFB.,1,-18,-39,21
NEOAaZDVRCgJfbMcLUIXBKSedFWYQGHTP,ZFFARBCFCFDG.JEAF..MFGDLDCF.UACBBAAE.eCFEFAHD.QDAChACAHGCC.TGAFhADANEED..AHABaAAFhADADAGC..fEEH.IEHFhAEAKHFA......hAFA...,1,-25,-35,10
UIDMHRdbWKfgVAYLOCePBEaQcSNFXZJTG,LEEGOEGH.CACGBDAHQEBA.SBDDFGDAJGAAGBCDhAAAIHDH.DDAFMAIHhABARBEGdAGHKHGA..gAAFhAAAAIEE.eCHFaAFC.cFDA.hADA......hAEA...,2,-38,-9,29
CGISMOKbHLPEDeRWcaNTfVXUJdAFgZYQB,FCFCZAADBFDGCHHG.GBFGMFFC.KFHBLDCD.DFEDeBHBRGAE.hAAAaDAE...fGADhAAAXABGJAEAAHEBQACEhAFA.IHFBSDAB.hAGA......hAHA...,2,-39,-30,9
LVTDGagceAFBHQUZJIPWdYMObCEXSRfNK,BHCHQDCBZEFH.JAHB..IBHHdBAAOACDEADD..RCBCKBFDhAAAVGBE..DGDAaHFA.hABA.eEAHAFADUEGE.hACA..PAEFWHFGMAEECFEB.SEHFhAIA....hBAA...,2,-31,-18,13
